review_id,created_at,updated_at,product_id,user_id,review,is_deleted,source,sentiment
b18b1b4f-b1f5-4025-aeb6-b817ec694951,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Chưa mặc nhưng thấy chất dày dặn, nhìn chung là hài lòng.",False,csv_upload,POS
fd2f2dd5-b6e4-4dcb-916a-b07cafb29aed,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,😊chất vải đã ok mà hình thì siu ciu luôn í.shop rất nhiệt tình...chịu🤗.,False,csv_upload,POS
076abbde-9da5-4d40-bd6f-118ef9276d81,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Giao hàng nhanh.,False,csv_upload,POS
6c5f308c-8bdb-4ee8-a50a-b92431d7bb03,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Thấy khá okz thanks shop.,False,csv_upload,POS
b84652f7-aea5-43ac-80d2-a726cfb1b2ea,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Chất lượng sản phẩm tuyệt vời,sẽ ủng hộ shop nhiều.",False,csv_upload,POS
9e393914-eaca-441a-9e1c-4626d51ba034,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Chất lượng sản phẩm tạm được, vải hơi khô và mỏng.",False,csv_upload,POS
523ddcc0-254c-4e3e-ab1e-004869d32698,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Hàng hoá lừa đảo.,False,csv_upload,NEG
8ace9613-e92d-4413-85d5-dd0879a6421b,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Thời gian giao hàng nhanh.,False,csv_upload,POS
c0bf1d89-5f62-4f2d-ae21-181c75eea7e0,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Ảnh in đẹp.,False,csv_upload,POS
e15b263c-7b6e-4fde-992c-9d664a47bdcf,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Giá lại rẻ.,False,csv_upload,POS
fd50b842-796f-4d1b-8f8f-4b80995b5564,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Quần áo super đẹp.,False,csv_upload,POS
c6f8a1a3-f092-4a4e-aa65-939f9e33a3c5,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Giao hàng thiếu, nt cho shop đã xem mà K có phản hồi gì.",False,csv_upload,NEG
b48c2336-0e7b-4c96-a02b-8a1bb863780d,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Thank shop!,False,csv_upload,POS
c003caf8-86c9-4727-b836-734561aab4fe,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Tuyệt vời hơn khi mua trên shopee thì được freeship.,False,csv_upload,POS
e877152a-91c9-44ec-b636-1d59c1c89a8d,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Tiếc là ko đặt thêm mấy chiếc.,False,csv_upload,POS
7a8fc907-6cc8-45e6-9c19-0dc21201b271,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,False,csv_upload,POS
5ba84655-be0e-48bd-b5be-0d4e5ee8e23b,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Đồng hồ mua về k sử dụg đc.,False,csv_upload,NEG
a61b7059-2e43-446d-a4f4-15dcaf7ae7af,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Chất mềm mịn mát.,False,csv_upload,POS
bc8dce38-bbc5-4448-a7cc-390b1a8be60c,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Giao thiếu 1b 80k , mà im re.",False,csv_upload,NEG
23635fb8-a384-4f31-8ff7-0503b78f7e19,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Sản phr rất ưng ý.,False,csv_upload,POS
ff4a4b11-1313-404b-9c2e-6073d7132860,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Chất lượng sản phẩm tuyệt vời.,False,csv_upload,POS
0c5a3a3a-cd14-4e81-9807-5f79cbdb1cf8,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,mua lần 2 rồi <3.,False,csv_upload,POS
119e0fc6-30c2-413c-b3c9-01bbb2db915d,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Ngực em cuzng bitnhf thường thôi, mà mặc vào nó vừa đẩy vừa sáng cả cái bầu ngực.",False,csv_upload,NEG
9fe009c6-d854-4d29-87ff-94224d7e6e3a,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Quần đợt 2 đặt tận 7 chiếc mà chất quần hoàn toàn xa với đợt 1 .,False,csv_upload,POS
1cdf08bb-1211-4582-a3c1-d94c4c909e7e,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,99k cũng đáng mua.,False,csv_upload,POS
94e14088-3d6e-430b-96de-a1a1909eaeec,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Quần đẹp, vừa form .",False,csv_upload,POS
2c15b3bc-ae16-415b-b339-f3b060f0cd35,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Giao hàng nhanh.,False,csv_upload,POS
ed9ab1c5-132f-4f63-b1c8-0381d06357d9,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Chất vải xấu, xù.",False,csv_upload,NEG
8d545e10-4d3b-480a-b512-a837fee94e49,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Sp tạm được, hơi rộng so vs mình.",False,csv_upload,NEU
580a3057-b9fe-47a2-95ed-b6349349b623,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Đẹp, chất mềm mại mặc rất thích, chủ shop nhiệt tình Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.",False,csv_upload,POS
ecfa0281-50a9-40e4-8d39-f11f1d9b7572,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Giày nhem nhuốc, ố bẩn + Box nát.",False,csv_upload,NEG
fe2ff1fa-f45b-4047-bada-6316f9ba4a1a,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Rất đáng tiền, tuy nhiên vải ko được co giãn lắm, nếu là bạn gái từ 55k trở lên thì khó mặc.",False,csv_upload,NEU
a4c96a22-b849-4d16-b4a6-adfe9b77e52a,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Đủ số lượng.,False,csv_upload,POS
37156ea0-ef5b-4000-b417-935920923442,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Áo y hình Chất lượng sản phẩm tuyệt vời.,False,csv_upload,POS
63e366e0-757b-4c6d-9abf-6840d3d311c1,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,RẤT ƯNG Ý VÀ CHẤT LƯỢNG!!!,False,csv_upload,POS
4f4bb3bf-c5e5-4c85-8e80-2dd2e0df0fb5,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Mật để trong tủ lạnh bị đóng sệt lại, khoảng không trong chai ko di chuyển như mật mình mua ở địa phương.",False,csv_upload,NEG
df9af22e-e4a6-4148-b92a-b6c51e5408f4,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Áo sờ chất rất thích.,False,csv_upload,POS
e5b063b0-4422-4029-bfe5-98c3d58cfd5d,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Váy quá đẹp,mặc lên rất tôn da.",False,csv_upload,POS
5e917854-86cf-47ef-a098-7030f2b29e42,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"mình xài hộp màu xanh, sao lại thấy không thơm nhỉ?",False,csv_upload,POS
1c5e1a23-555f-403a-ab69-f4bf60e949f2,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Giao hàng nhanh, giống hình.",False,csv_upload,POS
dff568a0-c8d7-47ec-8a55-39e46102c579,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Shop tặng thêm bánh và 1 đôi tất lười nữa, đáng yêu 😍😍.",False,csv_upload,POS
07ab4a25-651e-4d1f-8ae6-721ab5a444e1,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Hàng chất lượng tốt, mang đi êm <3.",False,csv_upload,POS
00d7fe3d-e50f-4f06-81bc-c5020733fcb6,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Chất lượng sản phẩm tuyệt vời nhưng màu k giống hình minh đặt .,False,csv_upload,POS
5096cb82-f334-4765-8992-36efe652345b,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Người giao hàng rất có tâm đấy ạ.,False,csv_upload,POS
94235aeb-dc3c-465e-8e3e-48c2c94ab31d,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Hàng tốt i như trong hình.,False,csv_upload,POS
a4665b62-fe9f-4092-ba28-ecf407d09295,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Giao hàng khá chậm.,False,csv_upload,NEG
90bd5428-7ffd-48fc-a9ad-f086a662b09b,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Áo đẹp, hơi mỏng.",False,csv_upload,NEU
484038ff-55b9-4acc-a1c1-abdd74ec2100,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Đúng hàng loại 1 có khác từ cách đóng gói đến chất lượng sản phẩm quá tốt.,False,csv_upload,POS
35ce2b2d-e42f-4963-924b-dd599dac8a9d,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Chất lượng sản phẩm tuyệt vời , ngon bổ re shop a.",False,csv_upload,POS
3d163894-4954-4d21-a00b-3dff893b1c48,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Màn hình to và khá là hd.,False,csv_upload,POS
bd5175b2-5d09-4fe3-b482-19e118e119f0,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Áo khá mỏng và cụt hơn mình nghĩ Đóng gói sản phẩm ok.,False,csv_upload,NEG
25f167f2-edbc-4224-bf70-ae6f7e67162a,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Quần chưa kịp mặc đã bục 1 đoạn.,False,csv_upload,NEG
46fbadd3-a89e-495c-bfb0-0fe30123cccf,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Mình 48kg.,False,csv_upload,NEU
4ff1cded-98b2-40cb-88cc-c6c04d118fc3,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Mình mua sp chất giống ảnh, gói hàng đẹp, giao hàng nhanh, giá cả hợp lý.",False,csv_upload,POS
a1d540d1-a4b3-4357-85c9-5cd2027793cd,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Chất áo thì k phải lăn tănnn luôn nhưng form hơi to .,False,csv_upload,POS
8e8a9d89-520e-4a33-9925-bc4dd0a616e9,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Shop còn có quà tặng kèm và thẻ tích điểm.,False,csv_upload,POS
5f86f238-3a76-4e29-b8d0-4b8bdfec1d82,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Mạng chạy chậm quá.,False,csv_upload,NEG
b70c3f8e-7973-40c6-a21e-2a709934f912,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Vừa khít bụng mình mà không bị hằn,cấn.",False,csv_upload,POS
6542ec79-70ba-401d-a323-7833dcb9301f,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Mua lần 2.,False,csv_upload,POS
3c7080cd-d98b-49e9-ae2b-342476337eb5,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Chất lượng sản phẩm tốt.,False,csv_upload,POS
2b87f8e6-8c89-46a6-8fbb-a7141b1c0ee0,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Rất ưng ý 🤪❤️❤️.,False,csv_upload,POS
f494aae3-4b1a-451a-9905-92f144befa97,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Hàng thì siêu yêu, siêu mềm mịn.",False,csv_upload,POS
833dd7eb-8b2d-43f5-90ca-06ff5fc4ce72,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Chất liệu vải tốt so với giá ( 100k).,False,csv_upload,POS
2e8ae381-9eea-48bf-8074-f4eeecb972eb,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Chất lượng sản phẩm tạm được Thời gian giao hàng tạm được Đóng gói sản phẩm tạm được.,False,csv_upload,NEU
193055b0-c612-4048-b9a1-41e224ab6e0c,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Đóng gói kĩ , áo còn lại đẹp.",False,csv_upload,POS
d952eb98-efcf-434c-94f9-431d157a9a37,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Giao nhầm hàng , ib shop k trả lời 😓😓😓.",False,csv_upload,NEG
7ab9b467-319e-4909-b242-73a65e17d120,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Màu bạc rất sáng, lấp lánh hơn màu hồng.",False,csv_upload,POS
d2a603d1-ea1b-4f98-aabc-e1cee807ff93,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Chất áo dày dặn, form áo đẹp.",False,csv_upload,POS
ae2554e8-1dc4-46ee-b961-71d5ca870c61,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Ống quần bên to bên nhỏ size s và l bằng nhau.,False,csv_upload,NEG
3a2a8423-a2fd-4e79-8b62-c62703c75537,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Đóng gói gọn gàng đẹp đẽ Chất lượng sản phẩm tuyệt vời Rất đáng tiền Thời gian giao hàng rất nhanh.,False,csv_upload,POS
30083146-65bb-485d-8be2-f938dbe5985a,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Chất lượng sản phẩm tương xứng giá tiền, mua mặc thay đổi kiểu thì ok.",False,csv_upload,POS
c7c0aa7c-e618-41ee-a878-0477dab07f41,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Ốc hơi lỏng cho thêm cái vặn vít k đang bao nhiêu nhưng quý hơn cái dây kia bạn ạ...,False,csv_upload,NEU
76bceb87-bfff-4e4e-831f-91cdef3ac7a8,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Chất lượng sản phẩm tuyệt vời.,False,csv_upload,POS
8da287a2-83fc-434e-b505-c44d0d789575,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Shop phục vụ rất tốt, hết mẫu mình đặt còn gọi lại để đổi sang loại khác dù giá cao hơn nhưng vẫn lấy =giá sale.hàng rất oke.thanks shop 😄.",False,csv_upload,POS
61428b4a-b03c-4cc3-86db-736579914d71,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Ren hơi mềm nên làm dáng áo ko được cứng, nâng ngực tạm đc.",False,csv_upload,POS
d354eecf-6b94-4a2d-ae2a-fa6858085714,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Giao hàng lâu.,False,csv_upload,NEG
f249109b-7ff9-447c-8e27-8bbacbb9eb6e,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Sz 34 mà Khung ngực nhỏ quá.,False,csv_upload,NEG
566e38c6-4b1a-465a-81b4-afbe42391027,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Đóng gói sản phẩm rất đẹp và chắc chắn.,False,csv_upload,POS
52069a99-004c-40a2-ab9c-b19d22e38d15,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Hàng y hình rất đẹp ạ ❤️.,False,csv_upload,POS
bebfe01b-c21f-461b-9ee0-5ae2ae3745b2,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Thái đô kém Thời gian giao hàng rất chậm Shop phục vụ rất kém.,False,csv_upload,NEG
3b9b3d6e-6d0c-4ee7-84aa-6bebea065636,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Bàn tay mỏng nên ko nâng lắm.,False,csv_upload,NEG
b27ad820-bc45-4d12-af24-47fc97f26794,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Đẹp lắm đấy.,False,csv_upload,POS
5f733e9a-88d1-49aa-b686-db6efc4b55db,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Áo giống hình, chất vải hơi nóng.",False,csv_upload,POS
2339b8ab-96ca-426f-bcf8-aa22afca3a6d,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Đóng gỏi không cẩn thận, shop nên đong hộp cứng đỡ bị móp bẹp túi.",False,csv_upload,NEG
ce06e262-6c7e-49fc-97eb-dd518cb9757a,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Giao hàng nhanh. .mua sp thì hỏi kĩ trước tránh thất vọng.,False,csv_upload,NEU
dae3737f-e957-441f-ac8a-9a9a20f41b42,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Đóng gói sản phẩm rất đẹp và chắc chắc.,False,csv_upload,POS
0aa8b27e-d38b-4acc-8b13-e92ea630d96c,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Thời gian giao hàng rất nhanh, dầy dặn, đẹp.",False,csv_upload,POS
9c0f676f-1c6f-464e-878f-fcf3ab0e062b,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,có giống hình nhưng vải rất mỏng không đúng như trong hình . giá tiền tương đương với sản phẩm.,False,csv_upload,NEG
dcae6ded-a028-462e-b605-3414c6a1b2c6,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Chủ shop tư vấn rất nhiệt tình, đầm lên form rất đẹp, hợp với dáng mình, còn đc tặng kèm qà.",False,csv_upload,POS
53b11f17-1cb8-4d3d-98c9-1827ff7b2ac3,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Váy còn đẹp và chuẩn hơn trong hình nữa.,False,csv_upload,POS
057785a6-e671-482e-9364-23ef274b6263,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Sz 2 bộ xanh và hồng ko giống nhau.,False,csv_upload,NEG
3a2e87a9-80ca-4ca7-bc94-996d580fc0f1,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Áo rẻ đẹp phù hợp giá tiền.,False,csv_upload,POS
037fdeeb-e5f6-4e50-9334-798501cc2307,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,"Áo vải cực đẹp, y hình, có điều to hơn mong đợi....",False,csv_upload,POS
8121fc47-b3f6-4ec4-85af-43ea49af57de,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Chất lượng sản phẩm tuyệt vời.,False,csv_upload,POS
aa6e4b36-080c-4b40-b138-3081129edc0a,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Chất lượng sản phẩm tuyệt vời đồ rất đẹp sẽ ủng hộ shop tiếp.,False,csv_upload,POS
79105233-4eb3-433f-8de2-443ecc639509,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Sản phản mới.Chất lượng sản phẩm tuyệt vời .,False,csv_upload,POS
3f6885aa-7344-4899-9fc4-fac1aa5fcf82,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Giao hàng nhanh.👍👍.,False,csv_upload,POS
46b72bda-9d64-46ad-b324-fd5c0ec768b0,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Rất ngon nhưng mà theo em thì nên xé nhỏ khô lại.,False,csv_upload,POS
2c6351ad-8912-4eb0-bd6a-3f14edcfa4a6,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh❤️👍🙈.,False,csv_upload,POS
7504cde4-89ba-4fd6-bf2a-3f86315b330f,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Chất ok á..nhưng rep ib thì hơi lâu.,False,csv_upload,POS
d03261a9-30ff-4cb4-bcce-03cc7252fb5d,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Luôn ủng hộ shop.,False,csv_upload,POS
65d36e95-e355-4e28-aef8-5a45d6b89d2b,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Âm thanh rất dở.,False,csv_upload,NEG
6e8acade-2449-4676-a3e6-b6ae948c0d1e,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Xấu và nhìn phom áo chán đời luôn.,False,csv_upload,NEG
1614d9a1-3e5d-4cd1-991a-3aa8858abb10,2025-10-01 00:27:06.574314,2025-10-01 00:27:06.574610,undefined,undefined,Chất lượng sản phẩm tốt Đáng đồng tiền.,False,csv_upload,POS
